rank,symbol,sector,date,price_vnd,score,p_LogReg,p_RandomForest,p_GradBoost,p_XGBoost,p_LSTM,tp_price_vnd,sl_price_vnd,time_stop_days,rsi_14,trend_up,vol_ratio
13,NLG,RealEstate,2026-09-11,24200,0.4355,0.526,0.5218,0.413,0.4217,0.29512742,26136,22990,25,50.951262893443094,True,0.8187463527704995
14,DXG,RealEstate,2026-09-11,10850,0.4226,0.5084,0.4941,0.3992,0.3588,0.352683,11718,10308,25,38.966409972863985,False,0.7456350019349405
15,STB,Bank,2026-09-11,77900,0.4209,0.4942,0.5248,0.3747,0.3577,0.35326487,84132,74005,25,62.7854478139166,True,0.4182274856363513
16,DPM,Materials,2026-09-11,22800,0.4131,0.4882,0.4848,0.3405,0.3131,0.43909582,24624,21660,25,56.42247246870415,True,0.9165895319056605
17,BID,Bank,2026-09-11,35950,0.4097,0.442,0.4061,0.2831,0.3031,0.61395186,38826,34152,25,45.64240574207021,False,0.4252511756165799
18,TCB,Bank,2026-09-11,32050,0.409,0.4763,0.4801,0.3115,0.3076,0.469487,34614,30447,25,52.10903497101312,True,0.338972914084871
19,DCM,Materials,2026-09-11,32500,0.4044,0.5125,0.4836,0.3331,0.3049,0.3879825,35100,30875,25,56.85318150975295,True,0.8644641808065798
20,VCI,Securities,2026-09-11,20200,0.4002,0.4865,0.4328,0.3341,0.3102,0.43762228,21816,19190,25,34.528306656118644,False,1.019251645913338
21,KDH,RealEstate,2026-09-11,16500,0.3997,0.4677,0.4723,0.3654,0.4326,0.2604559,17820,15675,25,31.654050656308016,False,0.6411472301973916
22,HDB,Bank,2026-09-11,26800,0.3952,0.4233,0.4305,0.2978,0.2763,0.54805,28944,25460,25,46.62420335385275,True,0.47499660503606894
23,VPB,Bank,2026-09-11,27200,0.3898,0.4821,0.4925,0.3277,0.3254,0.32131755,29376,25840,25,57.86496916518784,True,0.5373850728410678
24,MWG,Retail/Consumer,2026-09-11,71800,0.3863,0.4615,0.3899,0.255,0.2478,0.57718235,77544,68210,25,45.33597124070912,False,0.5658273029630118
25,VNM,Retail/Consumer,2026-09-11,60100,0.3689,0.4249,0.3765,0.2641,0.2354,0.5434296,64908,57095,25,43.26544682178115,True,0.588859954232649
26,MSN,Retail/Consumer,2026-09-11,67400,0.3645,0.4143,0.4093,0.2927,0.2975,0.40873104,72792,64030,25,43.56822117383601,False,0.47956681751401603
27,HCM,Securities,2026-09-11,25550,0.3613,0.4488,0.4796,0.3607,0.3556,0.16172996,27594,24272,25,46.109428061823536,True,0.8744341779079875
28,HPG,Materials,2026-09-11,21550,0.3506,0.4299,0.4449,0.3107,0.3099,0.25741956,23274,20472,25,46.042626495462684,False,0.5630808245006101
29,VND,Securities,2026-09-11,15550,0.3386,0.436,0.4289,0.3085,0.2937,0.22568737,16794,14772,25,35.2167008176348,False,0.6026993352055032
30,VCB,Bank,2026-09-11,58500,0.3338,0.4336,0.4406,0.3167,0.3571,0.120760836,63180,55575,25,47.93259425970317,False,0.4006976820616834
31,ACB,Bank,2026-09-11,22200,0.3185,0.399,0.4036,0.2283,0.2646,0.29718804,23976,21090,25,47.375496496355005,False,0.35699059517946985
32,MBB,Bank,2026-09-11,19800,0.3159,0.4076,0.328,0.2132,0.2062,0.42468408,21384,18810,25,41.77323298132025,False,0.9620092515784101
33,POW,Utilities,2026-09-11,12750,0.2898,0.3778,0.3544,0.2474,0.2389,0.2304862,13770,12112,25,34.2145203162318,False,0.35846018735363
34,HSG,Materials,2026-09-11,10350,0.2787,0.4114,0.3964,0.2707,0.2603,0.05452497,11178,9832,25,35.99030206781431,False,0.557772480124012
35,REE,Utilities,2026-09-11,45100,0.2695,0.4149,0.3177,0.2178,0.2055,0.19178312,48708,42845,25,40.797621399279265,False,0.7035738267552041
36,TPB,Bank,2026-09-11,14350,0.2648,0.4281,0.3496,0.2283,0.2089,0.10934605,15498,13632,25,42.40994491339879,False,0.6437906061606044
37,SAB,Retail/Consumer,2026-09-11,44000,0.2523,0.408,0.3253,0.1788,0.1497,0.19977753,47520,41800,25,39.8576724292623,False,0.6579504267058616
38,CTG,Bank,2026-09-11,30150,0.2402,0.3996,0.3294,0.2073,0.1881,0.07658791,32562,28642,25,35.26543486112105,False,0.5217844497590756
