rank,symbol,sector,date,price_vnd,score,p_LogReg,p_RandomForest,p_GradBoost,p_XGBoost,p_LSTM,tp_price_vnd,sl_price_vnd,time_stop_days,rsi_14,trend_up,vol_ratio
1,VIC,RealEstate,2026-08-27,236000,0.6478,0.662,0.6683,0.5318,0.5815,0.79537857,254880,224200,25,68.74390524925002,True,1.4865884827001057
2,PNJ,Retail/Consumer,2026-08-27,41900,0.5945,0.6633,0.6214,0.5236,0.5098,0.65427864,45252,39805,25,56.51642428714077,False,0.9834083731193113
3,PDR,RealEstate,2026-08-27,12650,0.5784,0.5377,0.5958,0.4791,0.489,0.79033184,13662,12018,25,54.249602195787226,False,0.7640158983557213
4,KDH,RealEstate,2026-08-27,18400,0.5778,0.5089,0.6031,0.4894,0.5125,0.77490884,19872,17480,25,51.381330081330795,False,0.6823157757025169
5,VRE,RealEstate,2026-08-27,26000,0.5608,0.5596,0.5187,0.4127,0.4204,0.8927168,28080,24700,25,57.95501693934581,True,1.3742617337543743
6,DGC,Materials,2026-08-27,43200,0.5277,0.5067,0.5518,0.3977,0.4565,0.7259483,46656,41040,25,51.48105138877173,False,1.264585893339887
7,GAS,Energy,2026-08-27,84300,0.5277,0.5904,0.5549,0.436,0.4449,0.61229414,91044,80085,25,63.989119390497585,True,0.9466334557054353
8,GVR,Materials,2026-08-27,32950,0.5188,0.5322,0.538,0.3898,0.3959,0.7382872,35586,31303,25,62.17519800205955,True,0.7590852286466899
9,PLX,Energy,2026-08-27,36400,0.5171,0.564,0.5543,0.4546,0.4751,0.5375713,39312,34580,25,52.27640393685131,True,1.8165041528946289
10,VCI,Securities,2026-08-27,22600,0.5041,0.5243,0.4976,0.3622,0.3438,0.7925339,24408,21470,25,57.343962682738315,True,0.9197567002030309
11,BID,Bank,2026-08-27,36950,0.4942,0.4776,0.4809,0.3507,0.3562,0.80573446,39906,35102,25,57.231579101528276,True,0.7503598954296511
12,CTG,Bank,2026-08-27,31900,0.4933,0.4525,0.4742,0.338,0.3545,0.8470723,34452,30305,25,52.47103337751537,False,0.8052395280588129
13,DXG,RealEstate,2026-08-27,12100,0.486,0.5619,0.5507,0.3817,0.3835,0.5522234,13068,11495,25,62.10261223578805,True,0.7350298630103386
14,FPT,Technology,2026-08-27,72200,0.4807,0.5043,0.4862,0.3432,0.3417,0.72793585,77976,68590,25,59.01205752714574,True,0.594437831004088
15,MBB,Bank,2026-08-27,21050,0.4777,0.4883,0.4911,0.3131,0.3112,0.7846912,22734,19998,25,65.86217846504522,True,0.5873697473309393
16,VHM,RealEstate,2026-08-27,73800,0.477,0.5394,0.5344,0.3939,0.3975,0.5198316,79704,70110,25,56.40330400917456,True,0.6340150414912177
17,VND,Securities,2026-08-27,16750,0.4692,0.5003,0.4834,0.3507,0.3819,0.629719,18090,15912,25,50.48682512746422,False,0.7073518897027057
18,MWG,Retail/Consumer,2026-08-27,75900,0.4561,0.4707,0.483,0.2969,0.2779,0.7519353,81972,72105,25,58.941025892776416,True,0.7072912441718336
19,SSI,Securities,2026-08-27,21400,0.4478,0.5252,0.5069,0.3451,0.3239,0.5376686,23112,20330,25,63.5664698638481,True,0.7546554527316715
20,DCM,Materials,2026-08-27,31000,0.4396,0.473,0.4927,0.3827,0.4225,0.426913,33480,29450,25,47.19160243903385,False,0.4563626244731165
21,HDB,Bank,2026-08-27,27800,0.4343,0.4751,0.4806,0.3259,0.3159,0.573911,30024,26410,25,62.43818869015321,True,1.1638011117789955
22,DPM,Materials,2026-08-27,22050,0.4317,0.4746,0.4824,0.3435,0.3558,0.5023815,23814,20947,25,51.636994646777396,True,0.571646752338014
23,FRT,Retail/Consumer,2026-08-27,145900,0.4287,0.4913,0.5075,0.3141,0.2878,0.5425571,157572,138605,25,63.66512015160569,True,0.5956571494792345
