rank,symbol,sector,date,price_vnd,score,p_LogReg,p_RandomForest,p_GradBoost,p_XGBoost,p_LSTM,tp_price_vnd,sl_price_vnd,time_stop_days,rsi_14,trend_up,vol_ratio
20,POW,Utilities,2026-08-25,13450,0.4177,0.4231,0.4452,0.3126,0.3204,0.5873665,14526,12777,25,45.78627631636337,False,0.5850990118218697
21,FRT,Retail/Consumer,2026-08-25,145600,0.411,0.482,0.5052,0.3225,0.2687,0.47656816,157248,138320,25,65.12103939532017,True,0.08384584591870155
22,CTG,Bank,2026-08-25,31700,0.4042,0.4284,0.47,0.3142,0.3371,0.47146592,34236,30115,25,50.537344497129645,False,0.37190773496297347
23,VPB,Bank,2026-08-25,26450,0.3874,0.49,0.4878,0.3333,0.3391,0.28701347,28566,25127,25,61.0031760683428,True,0.6243085390899684
24,SAB,Retail/Consumer,2026-08-25,45700,0.3864,0.4261,0.4743,0.3008,0.2887,0.44231406,49356,43415,25,52.997913851446555,True,0.3471568340614899
25,HSG,Materials,2026-08-25,10900,0.3824,0.4634,0.4606,0.3171,0.3035,0.3676014,11772,10355,25,51.116645146603,False,0.7185192633275268
26,DPM,Materials,2026-08-25,22100,0.3803,0.462,0.4833,0.3287,0.3362,0.2911869,23868,20995,25,52.7837256361378,True,0.43317689812672705
27,MSN,Retail/Consumer,2026-08-25,69500,0.3786,0.4705,0.4853,0.3377,0.3476,0.2519183,75060,66025,25,58.16498549394507,True,0.5021617229584007
28,HDB,Bank,2026-08-25,27300,0.3747,0.4485,0.481,0.3212,0.3116,0.31133056,29484,25935,25,58.825874461620046,True,0.5607186402526079
29,HCM,Securities,2026-08-25,26400,0.3711,0.4575,0.5016,0.3424,0.3218,0.23221847,28512,25080,25,60.53559189044602,True,0.5938461642548902
30,VCB,Bank,2026-08-25,59700,0.3636,0.4681,0.4911,0.3435,0.3703,0.14476092,64476,56715,25,56.59309532196421,True,0.7631623681970119
31,HPG,Materials,2026-08-25,22100,0.3582,0.4493,0.4608,0.3095,0.3082,0.26325616,23868,20995,25,54.022404326061704,False,0.42852160567594866
32,STB,Bank,2026-08-25,74800,0.3532,0.4644,0.4898,0.3408,0.3326,0.13832243,80784,71060,25,57.10505270325443,True,0.40791875553325074
33,TCB,Bank,2026-08-25,31550,0.3531,0.4666,0.4917,0.3328,0.3183,0.15592387,34074,29972,25,55.5639688840386,True,0.5278834790548186
34,VNM,Retail/Consumer,2026-08-25,63000,0.35,0.4928,0.482,0.3105,0.2688,0.19581915,68040,59850,25,63.13531038969914,True,0.33678132247809406
35,MWG,Retail/Consumer,2026-08-25,74900,0.3441,0.463,0.49,0.2951,0.2693,0.20326445,80892,71155,25,56.81850860331252,True,0.2581759994518853
36,ACB,Bank,2026-08-25,22500,0.3372,0.4261,0.4588,0.2951,0.277,0.22889237,24300,21375,25,52.42641708506918,True,0.3150366744964949
37,TPB,Bank,2026-08-25,14600,0.3095,0.4166,0.4475,0.2785,0.2789,0.12612799,15768,13870,25,47.54790526329068,False,0.21906095341210957
38,REE,Utilities,2026-08-25,46250,0.2788,0.4174,0.4198,0.2571,0.2418,0.05803365,49950,43938,25,47.526763598072385,False,0.24933714052620845
