rank,symbol,sector,date,price_vnd,score,p_LogReg,p_RandomForest,p_GradBoost,p_XGBoost,p_LSTM,tp_price_vnd,sl_price_vnd,time_stop_days,rsi_14,trend_up,vol_ratio
17,VND,Securities,2026-09-18,15300,0.4122,0.4755,0.4858,0.3555,0.3236,0.42080683,16524,14535,25,41.77126003296764,False,0.6320668080985933
18,NLG,RealEstate,2026-09-18,24250,0.4122,0.5012,0.4882,0.3119,0.2982,0.46156862,26190,23037,25,52.06680519901243,True,0.23067840377840282
19,STB,Bank,2026-09-18,77300,0.4108,0.4651,0.5259,0.3402,0.3507,0.3721902,83484,73435,25,58.993188356053494,True,0.18867896363899625
20,MSN,Retail/Consumer,2026-09-18,69200,0.4099,0.4709,0.4813,0.3373,0.3383,0.42180708,74736,65740,25,56.487783575210784,True,0.6386868225235893
21,HCM,Securities,2026-09-18,25700,0.4073,0.4529,0.4845,0.333,0.325,0.44113207,27756,24415,25,50.76011558626083,True,0.3804581395004197
22,MWG,Retail/Consumer,2026-09-18,73100,0.4007,0.4641,0.4744,0.3018,0.2925,0.47073928,78948,69445,25,51.743761364130506,True,0.2500896573997571
23,DGC,Materials,2026-09-18,36000,0.3997,0.5455,0.4928,0.3422,0.3477,0.27026427,38880,34200,25,34.23582377005225,False,0.2830249312011031
24,DPM,Materials,2026-09-18,22850,0.3948,0.4642,0.4816,0.3058,0.3221,0.40023324,24678,21708,25,55.46254924908507,True,0.31018720069656075
25,DXG,RealEstate,2026-09-18,10850,0.3906,0.5039,0.5328,0.3805,0.3769,0.15882696,11718,10308,25,42.167197173015,False,0.18318501177577567
26,VNM,Retail/Consumer,2026-09-18,61000,0.3863,0.4344,0.4313,0.2439,0.2196,0.6021444,65880,57950,25,51.10568890621405,True,0.21134043953518336
27,SAB,Retail/Consumer,2026-09-18,44700,0.383,0.4215,0.4328,0.2474,0.2612,0.55199945,48276,42465,25,47.94934370024429,False,0.22064001251858226
28,REE,Utilities,2026-09-18,46950,0.381,0.4708,0.4728,0.3342,0.3516,0.27545586,50706,44602,25,60.89662646311452,True,2.25081017381911
29,VCB,Bank,2026-09-18,60600,0.3755,0.4648,0.4771,0.3331,0.3604,0.24185096,65448,57570,25,59.61033865808347,True,1.0095141733439954
30,CTG,Bank,2026-09-18,31550,0.3741,0.4602,0.4781,0.3392,0.3496,0.24350777,34074,29972,25,54.30601315194273,True,0.4692440797943556
31,TCB,Bank,2026-09-18,32900,0.3702,0.4677,0.4816,0.3181,0.312,0.27142143,35532,31255,25,58.00157245146008,True,0.32997748716262365
32,PDR,RealEstate,2026-09-18,11550,0.3565,0.4469,0.4713,0.3234,0.3125,0.22856739,12474,10972,25,33.90993823695804,False,0.20639156822369134
33,MBB,Bank,2026-09-18,20550,0.3531,0.447,0.4517,0.2739,0.251,0.341769,22194,19522,25,56.5466782152597,True,0.3588338591218304
34,HPG,Materials,2026-09-18,21450,0.3431,0.4321,0.4502,0.3126,0.3155,0.20522079,23166,20377,25,47.94915819501218,False,0.41574371261094284
35,ACB,Bank,2026-09-18,22750,0.3378,0.4205,0.4465,0.2572,0.2432,0.32142225,24570,21612,25,57.45956142736125,True,0.24807856719443866
36,POW,Utilities,2026-09-18,12700,0.3298,0.414,0.4249,0.2701,0.263,0.27691823,13716,12065,25,40.06886008389869,False,0.28487705880458764
37,TPB,Bank,2026-09-18,14300,0.317,0.4289,0.4224,0.2738,0.2797,0.18002668,15444,13585,25,46.35656179065969,False,0.49088117954980637
38,HSG,Materials,2026-09-18,10250,0.2494,0.424,0.3633,0.2202,0.1857,0.053638928,11070,9737,25,39.67552318635659,False,0.451559671755774
